"Genus","obj_id","species","speciesMatched","uuid","ifungorum_number","acid_phosphatase","acidPhosphatase_count","alpha_glucosidase","alphaGlucosidase15_count","alphaGlucosidase31_count","alphaMannanase76_count","aminoAcidPermease_count","ammoniumTransporter_count","amylase88_count","ascoma_development","ascoma_type","ascus_dehiscence","auxinResponsivePromoter_count","beta_glucosidase","beta_glucuronidase","beta_xylosidase","betaGlucanSynthase_count","betaGlucosidase1_count","betaXylosidase43_count","blueChannel_mean","blueChannel_sd","cellobiohydrolase","cellobiohydrolase6_count","cellobiohydrolase7_count","chitinase_count","chitosanase8_count","Cohens_d_Cellulose","Cohens_d_Glucose","Cohens_d_Lignin","Cohens_d_Tannin","Cohens_d_Xylan","coldShockProtein_count","colour_mean","confidence_fg","crystalineCellulaseAA9_count","culture_media","culture_notes","dsDNA","elevation","em_expl","em_text","endoglucanase12_count","endoglucanase9_count","extension_rate","fruiting_body_size","fungalLigninPeroxidase_count","glucosidase81_count","glycopeptidase85_count","glycoproteinSynthesis92_count","greenChannel_mean","greenChannel_sd","growth_form_fg","guild_fg","heatShockProtein_count","higher_clade","invertase32_count","latitude","leucine_aminopeptidase","longitude","map","mat","melanin_content","melanin_count","n_acetyl_glucosaminidase","nitrateTransporter_count","notes_fg","peroxidase","phenol_oxidase","phosphateTransporter_count","redChannel_mean","redChannel_sd","RNAHelicase_count","RNApolymerase_count","source_funguild_fg","spore_length","spore_size","spore_width","sporocarp_chitin","sporocarp_N","sporocarp_protein","sporocarp_resp","sterol_type","studyName","substrate","taxonomic_level_fg","tissue_c","tissue_cn","tissue_cp","tissue_n","tissue_np","tissue_p","total_genes","trait_fg","trehalase_count","trophic_mode_fg","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource"
"Meliniomyces","Treseder_etal_2016_1589","Meliniomyces_vraolstadiae","Meliniomyces vraolstadiae","fd914b72-21f9-4b11-9a18-711c25005137",500247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.402035848020833,-0.402035848020833,-0.402035848020833,-1.46059348668044,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"Newsham KK. 2011. New Phytologist 190:783-793 (as DSE)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1481","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1479","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1496","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1461","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,1.46059348668044,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1474","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,0.894427190999916,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1471","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.894427190999916,-0.894427190999916,0,-0.894427190999916,-0.894427190999916,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1453","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.402035848020833,-1.46059348668044,-0.402035848020833,-1.46059348668044,-1.46059348668044,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1497","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1445","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-0.894427190999916,0,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1505","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1499","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1462","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,0.894427190999916,0.894427190999916,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Meliniomyces","Treseder_etal_2016_1447","Meliniomyces_bicolor","Meliniomyces bicolor","a4204d59-ee35-4833-b44f-244418316dd5",500246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46059348668044,-1.46059348668044,0,-1.46059348668044,-0.894427190999916,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dark Septate Endophyte","Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anamorph (Hambleton & Sigler 2005); Dark Septate Endophyte, known from plant roots (Newsham 2011)",NA,NA,NA,NA,NA,NA,NA,"Hambleton S, Sigler L. 2005. Studies in Mycology 53: 1-27 (as mycorrhizal); Newsham 2011. New Phytologist 190:783-793 (as dark septate endophyte); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph","52CBF141-DA4A-4C9B-956C-74D4892B3596","500244","Genus","Saprotroph-Symbiotroph","Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Plant Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Dark Septate Endophyte; Decay soil (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
